unique_person_id,geo,unique_id_in_geo,pid,sample_geo,ptotals,rptotals,empl,rempl,page,rpage,psex,rpsex,hid,entity
338,4013010101,150,2,300,1,1,3,3,9,9,1,1,2.0120005066e+12,person
339,4013010101,151,1,206,1,1,3,3,9,9,1,1,2.01200051167e+12,person
340,4013010101,151,2,206,1,1,3,3,8,8,2,2,2.01200051167e+12,person
341,4013010101,152,1,131,1,1,3,3,10,10,1,1,2.01200051928e+12,person
342,4013010101,152,2,131,1,1,3,3,10,10,2,2,2.01200051928e+12,person
343,4013010101,153,1,123,1,1,3,3,10,10,2,2,2.01200052166e+12,person
344,4013010101,153,2,123,1,1,3,3,8,8,2,2,2.01200052166e+12,person
345,4013010101,154,1,106,1,1,3,3,8,8,2,2,2.01200052203e+12,person
346,4013010101,154,2,106,1,1,1,1,8,8,1,1,2.01200052203e+12,person
347,4013010101,155,1,101,1,1,3,3,9,9,1,1,2.0120005229e+12,person
348,4013010101,155,2,101,1,1,3,3,9,9,2,2,2.0120005229e+12,person
349,4013010101,156,1,130,1,1,3,3,10,10,1,1,2.01200052656e+12,person
350,4013010101,156,2,130,1,1,3,3,10,10,2,2,2.01200052656e+12,person
351,4013010101,157,1,300,1,1,3,3,9,9,1,1,2.01200053256e+12,person
352,4013010101,157,2,300,1,1,1,1,9,9,2,2,2.01200053256e+12,person
353,4013010101,158,1,209,1,1,3,3,9,9,2,2,2.01200053461e+12,person
354,4013010101,159,1,100,1,1,3,3,6,6,2,2,2.01200053805e+12,person
355,4013010101,159,2,100,1,1,1,1,6,6,1,1,2.01200053805e+12,person
356,4013010101,159,3,100,1,1,4,4,2,2,1,1,2.01200053805e+12,person
357,4013010101,159,4,100,1,1,4,4,2,2,1,1,2.01200053805e+12,person
358,4013010101,159,5,100,1,1,4,4,1,1,1,1,2.01200053805e+12,person
359,4013010101,159,6,100,1,1,4,4,1,1,1,1,2.01200053805e+12,person
360,4013010101,160,1,205,1,1,3,3,9,9,1,1,2.01200054128e+12,person
361,4013010101,160,2,205,1,1,3,3,9,9,2,2,2.01200054128e+12,person
362,4013010101,160,3,205,1,1,3,3,10,10,2,2,2.01200054128e+12,person
363,4013010101,161,1,127,1,1,3,3,10,10,1,1,2.01200054286e+12,person
364,4013010101,162,1,101,1,1,1,1,4,4,1,1,2.0120005433e+12,person
365,4013010101,162,2,101,1,1,1,1,5,5,2,2,2.0120005433e+12,person
366,4013010101,162,3,101,1,1,4,4,1,1,2,2,2.0120005433e+12,person
367,4013010101,163,1,800,1,1,3,3,9,9,1,1,2.01200054769e+12,person
368,4013010101,163,2,800,1,1,3,3,8,8,2,2,2.01200054769e+12,person
369,4013010101,164,1,111,1,1,1,1,8,8,1,1,2.0120005478e+12,person
370,4013010101,164,2,111,1,1,3,3,5,5,1,1,2.0120005478e+12,person
371,4013010101,164,3,111,1,1,3,3,3,3,2,2,2.0120005478e+12,person
372,4013010101,165,1,121,1,1,3,3,6,6,2,2,2.01200054825e+12,person
373,4013010101,165,2,121,1,1,1,1,6,6,1,1,2.01200054825e+12,person
374,4013010101,165,3,121,1,1,3,3,3,3,1,1,2.01200054825e+12,person
375,4013010101,165,4,121,1,1,4,4,2,2,1,1,2.01200054825e+12,person
376,4013010101,165,5,121,1,1,4,4,2,2,1,1,2.01200054825e+12,person
377,4013010101,165,6,121,1,1,4,4,1,1,2,2,2.01200054825e+12,person
378,4013010101,165,7,121,1,1,3,3,9,9,2,2,2.01200054825e+12,person
379,4013010101,165,8,121,1,1,3,3,9,9,1,1,2.01200054825e+12,person
380,4013010101,166,1,107,1,1,1,1,6,6,2,2,2.01200054923e+12,person
381,4013010101,166,2,107,1,1,3,3,6,6,1,1,2.01200054923e+12,person
382,4013010101,166,3,107,1,1,4,4,1,1,2,2,2.01200054923e+12,person
383,4013010101,166,4,107,1,1,4,4,1,1,1,1,2.01200054923e+12,person
384,4013010101,167,1,127,1,1,3,3,10,10,1,1,2.01200055587e+12,person
385,4013010101,167,2,127,1,1,1,1,9,9,2,2,2.01200055587e+12,person
386,4013010101,168,1,400,1,1,3,3,7,7,2,2,2.01200057159e+12,person
387,4013010101,168,2,400,1,1,1,1,7,7,1,1,2.01200057159e+12,person
388,4013010101,168,3,400,1,1,4,4,2,2,1,1,2.01200057159e+12,person
389,4013010101,168,4,400,1,1,4,4,2,2,1,1,2.01200057159e+12,person
390,4013010101,168,5,400,1,1,4,4,2,2,2,2,2.01200057159e+12,person
391,4013010101,169,1,126,1,1,1,1,7,7,1,1,2.01200057917e+12,person
392,4013010101,169,2,126,1,1,3,3,7,7,2,2,2.01200057917e+12,person
393,4013010101,170,1,204,1,1,3,3,9,9,2,2,2.01200058352e+12,person
394,4013010101,171,1,131,1,1,3,3,9,9,2,2,2.01200059089e+12,person
395,4013010101,171,2,131,1,1,3,3,9,9,1,1,2.01200059089e+12,person
396,4013010101,172,1,124,1,1,3,3,10,10,1,1,2.01200059115e+12,person
397,4013010101,172,2,124,1,1,3,3,10,10,2,2,2.01200059115e+12,person
398,4013010101,173,1,102,1,1,3,3,8,8,2,2,2.01200060676e+12,person
399,4013010101,173,2,102,1,1,1,1,8,8,1,1,2.01200060676e+12,person
400,4013010101,174,1,500,1,1,3,3,9,9,1,1,2.01200060754e+12,person
401,4013010101,174,2,500,1,1,3,3,10,10,2,2,2.01200060754e+12,person
402,4013010101,175,1,500,1,1,3,3,9,9,1,1,2.01200060754e+12,person
403,4013010101,175,2,500,1,1,3,3,10,10,2,2,2.01200060754e+12,person
404,4013010101,176,1,107,1,1,3,3,9,9,1,1,2.01200060897e+12,person
405,4013010101,176,2,107,1,1,3,3,9,9,2,2,2.01200060897e+12,person
406,4013010101,177,1,111,1,1,1,1,9,9,1,1,2.01200061012e+12,person
407,4013010101,177,2,111,1,1,3,3,8,8,2,2,2.01200061012e+12,person
408,4013010101,178,1,109,1,1,1,1,6,6,1,1,2.01200061051e+12,person
409,4013010101,179,1,203,1,1,1,1,5,5,1,1,2.0120006154e+12,person
410,4013010101,179,2,203,1,1,1,1,4,4,2,2,2.0120006154e+12,person
411,4013010101,179,3,203,1,1,4,4,1,1,2,2,2.0120006154e+12,person
412,4013010101,179,4,203,1,1,4,4,1,1,1,1,2.0120006154e+12,person
413,4013010101,180,1,807,1,1,1,1,10,10,2,2,2.01200062179e+12,person
414,4013010101,181,1,125,1,1,1,1,8,8,1,1,2.01200062254e+12,person
415,4013010101,181,2,125,1,1,1,1,8,8,2,2,2.01200062254e+12,person
416,4013010101,182,1,108,1,1,1,1,9,9,1,1,2.01200062341e+12,person
417,4013010101,182,2,108,1,1,3,3,9,9,2,2,2.01200062341e+12,person
418,4013010101,183,1,106,1,1,3,3,9,9,1,1,2.01200062382e+12,person
419,4013010101,183,2,106,1,1,3,3,10,10,2,2,2.01200062382e+12,person
420,4013010101,184,1,129,1,1,1,1,7,7,1,1,2.01200062445e+12,person
421,4013010101,185,1,500,1,1,3,3,9,9,2,2,2.01200062667e+12,person
422,4013010101,186,1,500,1,1,1,1,9,9,1,1,2.01200063716e+12,person
423,4013010101,186,2,500,1,1,1,1,9,9,2,2,2.01200063716e+12,person
424,4013010101,187,1,204,1,1,1,1,7,7,2,2,2.01200063741e+12,person
425,4013010101,187,2,204,1,1,1,1,6,6,1,1,2.01200063741e+12,person
426,4013010101,188,1,100,1,1,3,3,9,9,2,2,2.01200064208e+12,person
427,4013010101,188,2,100,1,1,3,3,10,10,1,1,2.01200064208e+12,person
428,4013010101,188,3,100,1,1,3,3,10,10,2,2,2.01200064208e+12,person
429,4013010101,189,1,101,1,1,1,1,7,7,1,1,2.01200064349e+12,person
430,4013010101,189,2,101,1,1,1,1,7,7,2,2,2.01200064349e+12,person
431,4013010101,190,1,111,1,1,3,3,10,10,1,1,2.01200064408e+12,person
432,4013010101,190,2,111,1,1,1,1,10,10,2,2,2.01200064408e+12,person
433,4013010101,191,1,130,1,1,3,3,10,10,2,2,2.01200065011e+12,person
434,4013010101,192,1,900,1,1,1,1,5,5,2,2,2.0120006512e+12,person
435,4013010101,192,2,900,1,1,1,1,7,7,1,1,2.0120006512e+12,person
436,4013010101,192,3,900,1,1,4,4,1,1,1,1,2.0120006512e+12,person
437,4013010101,193,1,109,1,1,1,1,5,5,1,1,2.01200065375e+12,person
438,4013010101,194,1,107,1,1,1,1,7,7,1,1,2.01200065435e+12,person
439,4013010101,194,2,107,1,1,1,1,6,6,2,2,2.01200065435e+12,person
440,4013010101,195,1,110,1,1,1,1,7,7,1,1,2.01200065687e+12,person
441,4013010101,196,1,100,1,1,1,1,6,6,2,2,2.0120006599e+12,person
442,4013010101,196,2,100,1,1,1,1,6,6,1,1,2.0120006599e+12,person
443,4013010101,196,3,100,1,1,4,4,1,1,1,1,2.0120006599e+12,person
444,4013010101,197,1,500,1,1,1,1,8,8,2,2,2.01200066433e+12,person
445,4013010101,198,1,129,1,1,1,1,7,7,2,2,2.01200066679e+12,person
446,4013010101,198,2,129,1,1,1,1,8,8,1,1,2.01200066679e+12,person
447,4013010101,199,1,107,1,1,1,1,7,7,2,2,2.01200067224e+12,person
448,4013010101,199,2,107,1,1,3,3,8,8,1,1,2.01200067224e+12,person
449,4013010101,200,1,202,1,1,1,1,7,7,1,1,2.01200068353e+12,person
450,4013010101,200,2,202,1,1,3,3,7,7,2,2,2.01200068353e+12,person
451,4013010101,200,3,202,1,1,3,3,3,3,1,1,2.01200068353e+12,person
452,4013010101,200,4,202,1,1,1,1,3,3,1,1,2.01200068353e+12,person
453,4013010101,201,1,300,1,1,3,3,7,7,2,2,2.01200068512e+12,person
454,4013010101,201,2,300,1,1,1,1,7,7,1,1,2.01200068512e+12,person
455,4013010101,201,3,300,1,1,1,1,5,5,2,2,2.01200068512e+12,person
456,4013010101,201,4,300,1,1,1,1,5,5,2,2,2.01200068512e+12,person
457,4013010101,201,5,300,1,1,4,4,2,2,2,2,2.01200068512e+12,person
458,4013010101,201,6,300,1,1,4,4,2,2,2,2,2.01200068512e+12,person
459,4013010101,201,7,300,1,1,4,4,2,2,2,2,2.01200068512e+12,person
460,4013010101,201,8,300,1,1,4,4,1,1,1,1,2.01200068512e+12,person
461,4013010101,201,9,300,1,1,4,4,1,1,2,2,2.01200068512e+12,person
462,4013010101,202,1,120,1,1,3,3,6,6,1,1,2.01200069073e+12,person
463,4013010101,202,2,120,1,1,1,1,6,6,2,2,2.01200069073e+12,person
464,4013010101,202,3,120,1,1,4,4,2,2,1,1,2.01200069073e+12,person
465,4013010101,203,1,807,1,1,3,3,9,9,1,1,2.01200070475e+12,person
466,4013010101,203,2,807,1,1,3,3,9,9,2,2,2.01200070475e+12,person
467,4013010101,204,1,202,1,1,1,1,6,6,1,1,2.01200070713e+12,person
468,4013010101,205,1,129,1,1,1,1,8,8,1,1,2.01200071324e+12,person
469,4013010101,205,2,129,1,1,3,3,8,8,2,2,2.01200071324e+12,person
470,4013010101,206,1,117,1,1,1,1,9,9,1,1,2.01200071814e+12,person
471,4013010101,207,1,131,1,1,1,1,9,9,1,1,2.01200072565e+12,person
472,4013010101,207,2,131,1,1,1,1,9,9,2,2,2.01200072565e+12,person
473,4013010101,208,1,700,1,1,3,3,9,9,1,1,2.01200073053e+12,person
474,4013010101,208,2,700,1,1,3,3,9,9,2,2,2.01200073053e+12,person
475,4013010101,209,1,122,1,1,3,3,10,10,2,2,2.012000734e+12,person
476,4013010101,210,1,104,1,1,1,1,7,7,1,1,2.01200074652e+12,person
477,4013010101,211,1,203,1,1,3,3,10,10,2,2,2.01200074797e+12,person
478,4013010101,212,1,131,1,1,3,3,9,9,1,1,2.0120007485e+12,person
479,4013010101,212,2,131,1,1,3,3,8,8,2,2,2.0120007485e+12,person
480,4013010101,213,1,107,1,1,1,1,8,8,2,2,2.01200074862e+12,person
481,4013010101,214,1,131,1,1,1,1,5,5,2,2,2.01200075907e+12,person
482,4013010101,214,2,131,1,1,4,4,1,1,2,2,2.01200075907e+12,person
483,4013010101,215,1,129,1,1,3,3,10,10,1,1,2.01200076655e+12,person
484,4013010101,215,2,129,1,1,3,3,10,10,2,2,2.01200076655e+12,person
485,4013010101,216,1,203,1,1,3,3,10,10,2,2,2.01200076803e+12,person
486,4013010101,216,2,203,1,1,3,3,10,10,2,2,2.01200076803e+12,person
487,4013010101,217,1,900,1,1,3,3,8,8,1,1,2.01200077314e+12,person
488,4013010101,217,2,900,1,1,3,3,8,8,2,2,2.01200077314e+12,person
489,4013010101,218,1,132,1,1,1,1,6,6,1,1,2.01200077862e+12,person
490,4013010101,219,1,700,1,1,3,3,10,10,1,1,2.01200078177e+12,person
491,4013010101,219,2,700,1,1,3,3,10,10,2,2,2.01200078177e+12,person
492,4013010101,220,1,700,1,1,3,3,10,10,1,1,2.01200078177e+12,person
493,4013010101,220,2,700,1,1,3,3,10,10,2,2,2.01200078177e+12,person
494,4013010101,221,1,126,1,1,3,3,8,8,1,1,2.01200079616e+12,person
495,4013010101,221,2,126,1,1,3,3,8,8,2,2,2.01200079616e+12,person
496,4013010101,222,1,131,1,1,3,3,10,10,1,1,2.01200079767e+12,person
497,4013010101,222,2,131,1,1,3,3,10,10,2,2,2.01200079767e+12,person
498,4013010101,223,1,300,1,1,3,3,10,10,2,2,2.01200080402e+12,person
499,4013010101,223,2,300,1,1,3,3,6,6,1,1,2.01200080402e+12,person
500,4013010101,224,1,803,1,1,3,3,7,7,2,2,2.01200080543e+12,person
501,4013010101,225,1,109,1,1,3,3,10,10,2,2,2.01200080667e+12,person
502,4013010101,226,1,129,1,1,3,3,8,8,1,1,2.01200080792e+12,person
503,4013010101,226,2,129,1,1,3,3,9,9,2,2,2.01200080792e+12,person
504,4013010101,227,1,105,1,1,1,1,6,6,1,1,2.01200080798e+12,person
505,4013010101,227,2,105,1,1,3,3,5,5,2,2,2.01200080798e+12,person
506,4013010101,227,3,105,1,1,4,4,1,1,2,2,2.01200080798e+12,person
507,4013010101,227,4,105,1,1,4,4,1,1,2,2,2.01200080798e+12,person
508,4013010101,228,1,700,1,1,3,3,7,7,2,2,2.0120008093e+12,person
509,4013010101,229,1,102,1,1,3,3,9,9,1,1,2.01200081311e+12,person
510,4013010101,230,1,102,1,1,3,3,10,10,1,1,2.01200081413e+12,person
511,4013010101,230,2,102,1,1,3,3,10,10,2,2,2.01200081413e+12,person
512,4013010101,231,1,204,1,1,3,3,10,10,2,2,2.01200082098e+12,person
513,4013010101,232,1,101,1,1,1,1,5,5,2,2,2.01200082334e+12,person
514,4013010101,232,2,101,1,1,1,1,6,6,1,1,2.01200082334e+12,person
515,4013010101,232,3,101,1,1,4,4,2,2,2,2,2.01200082334e+12,person
516,4013010101,232,4,101,1,1,4,4,1,1,2,2,2.01200082334e+12,person
517,4013010101,232,5,101,1,1,1,1,8,8,1,1,2.01200082334e+12,person
518,4013010101,232,6,101,1,1,3,3,8,8,2,2,2.01200082334e+12,person
519,4013010101,233,1,203,1,1,3,3,10,10,2,2,2.01200082449e+12,person
520,4013010101,234,1,208,1,1,3,3,8,8,1,1,2.01200082476e+12,person
521,4013010101,234,2,208,1,1,3,3,7,7,2,2,2.01200082476e+12,person
522,4013010101,235,1,201,1,1,3,3,7,7,2,2,2.01200083349e+12,person
523,4013010101,235,2,201,1,1,1,1,7,7,1,1,2.01200083349e+12,person
524,4013010101,235,3,201,1,1,3,3,3,3,2,2,2.01200083349e+12,person
525,4013010101,235,4,201,1,1,3,3,10,10,2,2,2.01200083349e+12,person
526,4013010101,236,1,208,1,1,3,3,10,10,1,1,2.0120008384e+12,person
527,4013010101,236,2,208,1,1,3,3,9,9,2,2,2.0120008384e+12,person
528,4013010101,236,3,208,1,1,3,3,7,7,2,2,2.0120008384e+12,person
529,4013010101,236,4,208,1,1,3,3,5,5,1,1,2.0120008384e+12,person
530,4013010101,236,5,208,1,1,4,4,2,2,1,1,2.0120008384e+12,person
531,4013010101,237,1,124,1,1,3,3,7,7,2,2,2.01200084472e+12,person
532,4013010101,237,2,124,1,1,3,3,7,7,1,1,2.01200084472e+12,person
533,4013010101,237,3,124,1,1,1,1,4,4,2,2,2.01200084472e+12,person
534,4013010101,238,1,600,1,1,3,3,9,9,1,1,2.01200085213e+12,person
535,4013010101,238,2,600,1,1,3,3,9,9,2,2,2.01200085213e+12,person
536,4013010101,239,1,900,1,1,1,1,6,6,2,2,2.01200085252e+12,person
537,4013010101,239,2,900,1,1,1,1,6,6,1,1,2.01200085252e+12,person
538,4013010101,239,3,900,1,1,4,4,2,2,2,2,2.01200085252e+12,person
539,4013010101,239,4,900,1,1,4,4,2,2,2,2,2.01200085252e+12,person
540,4013010101,240,1,111,1,1,1,1,6,6,2,2,2.01200085743e+12,person
541,4013010101,240,2,111,1,1,1,1,6,6,1,1,2.01200085743e+12,person
542,4013010101,240,3,111,1,1,4,4,2,2,1,1,2.01200085743e+12,person
543,4013010101,241,1,201,1,1,3,3,7,7,1,1,2.01200086371e+12,person
544,4013010101,241,2,201,1,1,3,3,6,6,2,2,2.01200086371e+12,person
545,4013010101,242,1,106,1,1,3,3,8,8,1,1,2.01200086811e+12,person
546,4013010101,242,2,106,1,1,3,3,8,8,2,2,2.01200086811e+12,person
547,4013010101,243,1,201,1,1,3,3,10,10,1,1,2.01200086938e+12,person
548,4013010101,244,1,807,1,1,1,1,8,8,2,2,2.01200086949e+12,person
549,4013010101,244,2,807,1,1,1,1,8,8,1,1,2.01200086949e+12,person
550,4013010101,245,1,101,1,1,3,3,10,10,1,1,2.01200087362e+12,person
551,4013010101,245,2,101,1,1,3,3,10,10,2,2,2.01200087362e+12,person
552,4013010101,246,1,800,1,1,3,3,10,10,2,2,2.01200087512e+12,person
553,4013010101,246,2,800,1,1,3,3,10,10,2,2,2.01200087512e+12,person
554,4013010101,246,3,800,1,1,1,1,6,6,1,1,2.01200087512e+12,person
555,4013010101,247,1,112,1,1,1,1,7,7,1,1,2.0120008804e+12,person
556,4013010101,247,2,112,1,1,1,1,7,7,2,2,2.0120008804e+12,person
557,4013010101,247,3,112,1,1,3,3,3,3,1,1,2.0120008804e+12,person
558,4013010101,248,1,133,1,1,1,1,6,6,2,2,2.01200088402e+12,person
559,4013010101,249,1,807,1,1,3,3,9,9,2,2,2.01200088673e+12,person
560,4013010101,250,1,600,1,1,3,3,9,9,1,1,2.0120008955e+12,person
561,4013010101,250,2,600,1,1,3,3,9,9,2,2,2.0120008955e+12,person
562,4013010101,250,3,600,1,1,3,3,10,10,2,2,2.0120008955e+12,person
563,4013010101,251,1,600,1,1,3,3,10,10,1,1,2.01200089712e+12,person
564,4013010101,251,2,600,1,1,3,3,10,10,2,2,2.01200089712e+12,person
565,4013010101,252,1,130,1,1,3,3,9,9,1,1,2.01200089807e+12,person
566,4013010101,252,2,130,1,1,3,3,9,9,2,2,2.01200089807e+12,person
567,4013010101,253,1,104,1,1,1,1,8,8,1,1,2.01200089899e+12,person
568,4013010101,253,2,104,1,1,1,1,7,7,2,2,2.01200089899e+12,person
569,4013010101,253,3,104,1,1,3,3,3,3,1,1,2.01200089899e+12,person
570,4013010101,253,4,104,1,1,3,3,3,3,1,1,2.01200089899e+12,person
571,4013010101,254,1,118,1,1,1,1,6,6,1,1,2.01200090114e+12,person
572,4013010101,255,1,102,1,1,1,1,8,8,2,2,2.01200090161e+12,person
573,4013010101,255,2,102,1,1,1,1,8,8,1,1,2.01200090161e+12,person
574,4013010101,256,1,110,1,1,1,1,8,8,1,1,2.01200090239e+12,person
575,4013010101,256,2,110,1,1,1,1,4,4,1,1,2.01200090239e+12,person
576,4013010101,257,1,115,1,1,1,1,7,7,1,1,2.01200091244e+12,person
577,4013010101,257,2,115,1,1,1,1,6,6,1,1,2.01200091244e+12,person
578,4013010101,258,1,111,1,1,3,3,9,9,1,1,2.01200091565e+12,person
579,4013010101,258,2,111,1,1,3,3,9,9,2,2,2.01200091565e+12,person
580,4013010101,259,1,700,1,1,3,3,9,9,1,1,2.01200091931e+12,person
581,4013010101,259,2,700,1,1,1,1,3,3,2,2,2.01200091931e+12,person
582,4013010101,260,1,700,1,1,1,1,8,8,1,1,2.01200092238e+12,person
583,4013010101,260,2,700,1,1,1,1,7,7,2,2,2.01200092238e+12,person
584,4013010101,260,3,700,1,1,1,1,4,4,1,1,2.01200092238e+12,person
585,4013010101,261,1,600,1,1,3,3,8,8,1,1,2.01200092472e+12,person
586,4013010101,261,2,600,1,1,3,3,7,7,2,2,2.01200092472e+12,person
587,4013010101,262,1,203,1,1,3,3,9,9,1,1,2.01200092658e+12,person
588,4013010101,262,2,203,1,1,3,3,8,8,2,2,2.01200092658e+12,person
589,4013010101,262,3,203,1,1,3,3,5,5,1,1,2.01200092658e+12,person
590,4013010101,263,1,110,1,1,3,3,10,10,2,2,2.01200093756e+12,person
591,4013010101,264,1,208,1,1,1,1,8,8,2,2,2.01200094072e+12,person
592,4013010101,264,2,208,1,1,1,1,8,8,2,2,2.01200094072e+12,person
593,4013010101,265,1,112,1,1,1,1,7,7,1,1,2.01200094764e+12,person
594,4013010101,265,2,112,1,1,3,3,8,8,2,2,2.01200094764e+12,person
595,4013010101,266,1,805,1,1,3,3,5,5,1,1,2.01200095186e+12,person
596,4013010101,267,1,805,1,1,1,1,6,6,1,1,2.0120009544e+12,person
597,4013010101,268,1,120,1,1,3,3,9,9,1,1,2.0120009562e+12,person
598,4013010101,268,2,120,1,1,3,3,9,9,2,2,2.0120009562e+12,person
599,4013010101,269,1,108,1,1,3,3,10,10,1,1,2.01200095659e+12,person
600,4013010101,269,2,108,1,1,3,3,10,10,2,2,2.01200095659e+12,person
601,4013010101,270,1,205,1,1,3,3,9,9,2,2,2.01200095818e+12,person
602,4013010101,271,1,204,1,1,3,3,6,6,2,2,2.0120009583e+12,person
603,4013010101,271,2,204,1,1,4,4,2,2,1,1,2.0120009583e+12,person
604,4013010101,271,3,204,1,1,4,4,2,2,1,1,2.0120009583e+12,person
605,4013010101,272,1,201,1,1,2,2,8,8,1,1,2.01200096781e+12,person
606,4013010101,272,2,201,1,1,1,1,6,6,2,2,2.01200096781e+12,person
607,4013010101,272,3,201,1,1,3,3,3,3,1,1,2.01200096781e+12,person
608,4013010101,272,4,201,1,1,1,1,4,4,1,1,2.01200096781e+12,person
609,4013010101,273,1,807,1,1,1,1,7,7,1,1,2.01200097246e+12,person
610,4013010101,273,2,807,1,1,1,1,7,7,2,2,2.01200097246e+12,person
611,4013010101,274,1,103,1,1,3,3,8,8,1,1,2.01200097342e+12,person
612,4013010101,274,2,103,1,1,3,3,8,8,2,2,2.01200097342e+12,person
613,4013010101,275,1,104,1,1,1,1,8,8,1,1,2.01200097392e+12,person
614,4013010101,276,1,900,1,1,3,3,7,7,1,1,2.01200098431e+12,person
615,4013010101,276,2,900,1,1,1,1,7,7,2,2,2.01200098431e+12,person
616,4013010101,277,1,500,1,1,3,3,10,10,1,1,2.01200098544e+12,person
617,4013010101,277,2,500,1,1,1,1,8,8,2,2,2.01200098544e+12,person
618,4013010101,277,3,500,1,1,3,3,3,3,1,1,2.01200098544e+12,person
619,4013010101,277,4,500,1,1,4,4,2,2,2,2,2.01200098544e+12,person
620,4013010101,278,1,700,1,1,3,3,9,9,2,2,2.01200098729e+12,person
621,4013010101,278,2,700,1,1,3,3,9,9,1,1,2.01200098729e+12,person
622,4013010101,279,1,204,1,1,3,3,9,9,1,1,2.01200099384e+12,person
623,4013010101,279,2,204,1,1,3,3,9,9,2,2,2.01200099384e+12,person
624,4013010101,280,1,204,1,1,3,3,9,9,1,1,2.01200099384e+12,person
625,4013010101,280,2,204,1,1,3,3,9,9,2,2,2.01200099384e+12,person
626,4013010101,281,1,104,1,1,1,1,5,5,2,2,2.01200099387e+12,person
627,4013010101,281,2,104,1,1,4,4,1,1,1,1,2.01200099387e+12,person
628,4013010101,282,1,133,1,1,3,3,8,8,2,2,2.01200099644e+12,person
629,4013010101,282,2,133,1,1,3,3,10,10,1,1,2.01200099644e+12,person
630,4013010101,282,3,133,1,1,3,3,10,10,2,2,2.01200099644e+12,person
631,4013010101,283,1,113,1,1,3,3,6,6,2,2,2.01200100235e+12,person
632,4013010101,283,2,113,1,1,4,4,2,2,1,1,2.01200100235e+12,person
633,4013010101,283,3,113,1,1,4,4,2,2,1,1,2.01200100235e+12,person
634,4013010101,283,4,113,1,1,1,1,8,8,2,2,2.01200100235e+12,person
635,4013010101,284,1,112,1,1,1,1,7,7,2,2,2.0120010061e+12,person
636,4013010101,284,2,112,1,1,1,1,3,3,1,1,2.0120010061e+12,person
637,4013010101,285,1,102,1,1,1,1,5,5,1,1,2.01200100902e+12,person
638,4013010101,286,1,204,1,1,3,3,10,10,2,2,2.01200102322e+12,person
639,4013010101,286,2,204,1,1,3,3,10,10,1,1,2.01200102322e+12,person
640,4013010101,287,1,900,1,1,3,3,9,9,1,1,2.01200102559e+12,person
641,4013010101,287,2,900,1,1,3,3,9,9,2,2,2.01200102559e+12,person
642,4013010101,288,1,121,1,1,3,3,9,9,1,1,2.01200102623e+12,person
643,4013010101,288,2,121,1,1,3,3,8,8,2,2,2.01200102623e+12,person
644,4013010101,289,1,807,1,1,3,3,10,10,1,1,2.01200103004e+12,person
645,4013010101,289,2,807,1,1,3,3,9,9,2,2,2.01200103004e+12,person
646,4013010101,289,3,807,1,1,3,3,6,6,1,1,2.01200103004e+12,person
647,4013010101,289,4,807,1,1,1,1,6,6,1,1,2.01200103004e+12,person
648,4013010101,289,5,807,1,1,4,4,1,1,1,1,2.01200103004e+12,person
649,4013010101,289,6,807,1,1,4,4,1,1,2,2,2.01200103004e+12,person
650,4013010101,289,7,807,1,1,3,3,7,7,2,2,2.01200103004e+12,person
651,4013010101,290,1,807,1,1,3,3,10,10,1,1,2.01200103004e+12,person
652,4013010101,290,2,807,1,1,3,3,9,9,2,2,2.01200103004e+12,person
653,4013010101,290,3,807,1,1,3,3,6,6,1,1,2.01200103004e+12,person
654,4013010101,290,4,807,1,1,1,1,6,6,1,1,2.01200103004e+12,person
655,4013010101,290,5,807,1,1,4,4,1,1,1,1,2.01200103004e+12,person
656,4013010101,290,6,807,1,1,4,4,1,1,2,2,2.01200103004e+12,person
657,4013010101,290,7,807,1,1,3,3,7,7,2,2,2.01200103004e+12,person
658,4013010101,291,1,209,1,1,1,1,6,6,1,1,2.01200103455e+12,person
659,4013010101,291,2,209,1,1,3,3,5,5,2,2,2.01200103455e+12,person
660,4013010101,291,3,209,1,1,4,4,2,2,2,2,2.01200103455e+12,person
661,4013010101,291,4,209,1,1,4,4,1,1,1,1,2.01200103455e+12,person
662,4013010101,291,5,209,1,1,4,4,1,1,2,2,2.01200103455e+12,person
663,4013010101,291,6,209,1,1,3,3,6,6,2,2,2.01200103455e+12,person
664,4013010101,292,1,117,1,1,1,1,8,8,1,1,2.01200103834e+12,person
665,4013010101,292,2,117,1,1,1,1,7,7,2,2,2.01200103834e+12,person
666,4013010101,292,3,117,1,1,1,1,4,4,1,1,2.01200103834e+12,person
667,4013010101,292,4,117,1,1,1,1,3,3,2,2,2.01200103834e+12,person
668,4013010101,292,5,117,1,1,1,1,3,3,2,2,2.01200103834e+12,person
669,4013010101,293,1,800,1,1,1,1,10,10,1,1,2.01200103932e+12,person
670,4013010101,293,2,800,1,1,3,3,10,10,2,2,2.01200103932e+12,person
671,4013010101,294,1,130,1,1,3,3,10,10,1,1,2.0120010438e+12,person
672,4013010101,294,2,130,1,1,3,3,10,10,2,2,2.0120010438e+12,person
673,4013010101,295,1,108,1,1,1,1,6,6,1,1,2.0120010442e+12,person
674,4013010101,295,2,108,1,1,1,1,6,6,2,2,2.0120010442e+12,person
675,4013010101,295,3,108,1,1,4,4,1,1,1,1,2.0120010442e+12,person
676,4013010101,296,1,121,1,1,1,1,7,7,1,1,2.01200105565e+12,person
