unique_housing_id,hid,geo,unique_id_in_geo,sample_geo,hhtotals,hinc,hsize,hhrtotals,rhinc,rhsize,entity,gqrtotals,gqtotals
282,1016601,4013010101,283,900,1.0,3.0,3.0,1.0,3.0,3.0,household,0.0,0.0
283,1016628,4013010101,284,116,1.0,3.0,1.0,1.0,3.0,1.0,household,0.0,0.0
284,1016640,4013010101,285,105,1.0,3.0,4.0,1.0,3.0,4.0,household,0.0,0.0
285,1016713,4013010101,286,803,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
286,1016812,4013010101,287,130,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
287,1016824,4013010101,288,107,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
288,1016838,4013010101,289,113,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
289,1016887,4013010101,290,700,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
290,1016902,4013010101,291,131,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
291,1016947,4013010101,292,700,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
292,1016947,4013010101,293,700,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
293,1016972,4013010101,294,206,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
294,1017059,4013010101,295,700,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
295,1017102,4013010101,296,204,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
296,1017174,4013010101,297,807,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
297,1017292,4013010101,298,101,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
298,1017381,4013010101,299,120,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
299,1017408,4013010101,300,800,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
300,1017506,4013010101,301,500,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
301,1017664,4013010101,302,133,1.0,4.0,5.0,1.0,4.0,5.0,household,0.0,0.0
302,1017669,4013010101,303,202,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
303,1017721,4013010101,304,134,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
304,1017721,4013010101,305,134,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
305,1017871,4013010101,306,500,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
306,1018115,4013010101,307,113,1.0,3.0,1.0,1.0,3.0,1.0,household,0.0,0.0
307,1018117,4013010101,308,117,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
308,1018165,4013010101,309,206,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
309,1018199,4013010101,310,121,1.0,3.0,1.0,1.0,3.0,1.0,household,0.0,0.0
310,1018277,4013010101,311,130,1.0,2.0,1.0,1.0,2.0,1.0,household,0.0,0.0
311,1018364,4013010101,312,600,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
312,1018373,4013010101,313,105,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
313,1018403,4013010101,314,106,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
314,1018469,4013010101,315,127,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
315,1018565,4013010101,316,900,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
316,1018709,4013010101,317,134,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
317,1018798,4013010101,318,807,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
318,1018982,4013010101,319,700,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
319,1019047,4013010101,320,803,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
320,1019093,4013010101,321,600,1.0,2.0,5.0,1.0,2.0,5.0,household,0.0,0.0
321,1019186,4013010101,322,204,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
322,1019208,4013010101,323,203,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
323,1019268,4013010101,324,121,1.0,4.0,3.0,1.0,4.0,3.0,household,0.0,0.0
324,1019298,4013010101,325,114,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
325,1019298,4013010101,326,114,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
326,1019461,4013010101,327,500,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
327,1019464,4013010101,328,205,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
328,1019486,4013010101,329,300,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
329,1019489,4013010101,330,807,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
330,1019511,4013010101,331,113,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
331,1019524,4013010101,332,104,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
332,1019561,4013010101,333,500,1.0,3.0,5.0,1.0,3.0,5.0,household,0.0,0.0
333,1019608,4013010101,334,204,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
334,1019647,4013010101,335,131,1.0,3.0,1.0,1.0,3.0,1.0,household,0.0,0.0
335,1019671,4013010101,336,201,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
336,1020070,4013010101,337,118,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
337,1020203,4013010101,338,107,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
338,1020266,4013010101,339,120,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
339,1020303,4013010101,340,105,1.0,5.0,4.0,1.0,5.0,4.0,household,0.0,0.0
340,1020335,4013010101,341,807,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
341,1020420,4013010101,342,400,1.0,2.0,1.0,1.0,2.0,1.0,household,0.0,0.0
342,1020552,4013010101,343,102,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
343,1020632,4013010101,344,131,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
344,1020662,4013010101,345,208,1.0,2.0,4.0,1.0,2.0,4.0,household,0.0,0.0
345,1020851,4013010101,346,300,1.0,2.0,3.0,1.0,2.0,3.0,household,0.0,0.0
346,1020975,4013010101,347,127,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
347,1021010,4013010101,348,202,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
348,1021013,4013010101,349,101,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
349,1021200,4013010101,350,900,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
350,1021294,4013010101,351,101,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
351,1021341,4013010101,352,111,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
352,1021370,4013010101,353,300,1.0,3.0,3.0,1.0,3.0,3.0,household,0.0,0.0
353,1021386,4013010101,354,112,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
354,1021435,4013010101,355,114,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
355,1021622,4013010101,356,600,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
356,1021635,4013010101,357,101,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
357,1021655,4013010101,358,102,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
358,1021752,4013010101,359,131,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
359,1021753,4013010101,360,805,1.0,4.0,3.0,1.0,4.0,3.0,household,0.0,0.0
360,1022208,4013010101,361,112,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
361,1022268,4013010101,362,206,1.0,5.0,1.0,1.0,5.0,1.0,household,0.0,0.0
362,1022379,4013010101,363,118,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
363,1022421,4013010101,364,500,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
364,1022629,4013010101,365,125,1.0,3.0,1.0,1.0,3.0,1.0,household,0.0,0.0
365,1022641,4013010101,366,112,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
366,1022643,4013010101,367,600,1.0,2.0,1.0,1.0,2.0,1.0,household,0.0,0.0
367,1022673,4013010101,368,807,1.0,2.0,4.0,1.0,2.0,4.0,household,0.0,0.0
368,1022749,4013010101,369,131,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
369,1022933,4013010101,370,129,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
370,1023038,4013010101,371,102,1.0,3.0,1.0,1.0,3.0,1.0,household,0.0,0.0
371,1023082,4013010101,372,206,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
372,1023083,4013010101,373,130,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
373,1023090,4013010101,374,132,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
374,1023223,4013010101,375,114,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
375,1023243,4013010101,376,103,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
376,1023341,4013010101,377,116,1.0,1.0,2.0,1.0,1.0,2.0,household,0.0,0.0
377,1023404,4013010101,378,700,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
378,1023420,4013010101,379,124,1.0,5.0,3.0,1.0,5.0,3.0,household,0.0,0.0
379,1023438,4013010101,380,129,1.0,5.0,4.0,1.0,5.0,4.0,household,0.0,0.0
380,1023570,4013010101,381,500,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
381,1023611,4013010101,382,106,1.0,5.0,4.0,1.0,5.0,4.0,household,0.0,0.0
382,1023665,4013010101,383,113,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
383,1023752,4013010101,384,112,1.0,5.0,3.0,1.0,5.0,3.0,household,0.0,0.0
384,1023808,4013010101,385,100,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
385,1024046,4013010101,386,110,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
386,1024190,4013010101,387,205,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
387,1024272,4013010101,388,112,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
388,1024328,4013010101,389,114,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
389,1024447,4013010101,390,500,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
390,1024461,4013010101,391,130,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
391,1024685,4013010101,392,203,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
392,1024713,4013010101,393,118,1.0,5.0,4.0,1.0,5.0,4.0,household,0.0,0.0
393,1024733,4013010101,394,118,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
394,1024737,4013010101,395,117,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
395,1024813,4013010101,396,204,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
396,1024907,4013010101,397,600,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
397,1024967,4013010101,398,120,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
398,1024997,4013010101,399,111,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
399,1025039,4013010101,400,209,1.0,5.0,3.0,1.0,5.0,3.0,household,0.0,0.0
400,1025057,4013010101,401,107,1.0,4.0,1.0,1.0,4.0,1.0,household,0.0,0.0
401,1025116,4013010101,402,116,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
402,1025176,4013010101,403,117,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
403,1025273,4013010101,404,117,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
404,1025306,4013010101,405,102,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
405,1025370,4013010101,406,108,1.0,5.0,3.0,1.0,5.0,3.0,household,0.0,0.0
406,1025484,4013010101,407,807,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
407,1025607,4013010101,408,134,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
408,1025629,4013010101,409,206,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
409,1025684,4013010101,410,107,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
410,1025703,4013010101,411,118,1.0,3.0,1.0,1.0,3.0,1.0,household,0.0,0.0
411,1025929,4013010101,412,805,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
412,1026045,4013010101,413,400,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
413,1026140,4013010101,414,118,1.0,5.0,1.0,1.0,5.0,1.0,household,0.0,0.0
414,1026231,4013010101,415,400,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
415,1026311,4013010101,416,100,1.0,5.0,5.0,1.0,5.0,5.0,household,0.0,0.0
416,1026365,4013010101,417,203,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
417,1026541,4013010101,418,206,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
418,1026578,4013010101,419,107,1.0,5.0,1.0,1.0,5.0,1.0,household,0.0,0.0
419,1026583,4013010101,420,110,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
420,1026594,4013010101,421,115,1.0,5.0,3.0,1.0,5.0,3.0,household,0.0,0.0
421,1026602,4013010101,422,105,1.0,5.0,5.0,1.0,5.0,5.0,household,0.0,0.0
422,1026753,4013010101,423,113,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
423,1026826,4013010101,424,201,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
424,1026832,4013010101,425,700,1.0,2.0,1.0,1.0,2.0,1.0,household,0.0,0.0
425,1026846,4013010101,426,113,1.0,5.0,4.0,1.0,5.0,4.0,household,0.0,0.0
426,1026978,4013010101,427,114,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
427,1027008,4013010101,428,300,1.0,3.0,1.0,1.0,3.0,1.0,household,0.0,0.0
428,1027010,4013010101,429,500,1.0,5.0,4.0,1.0,5.0,4.0,household,0.0,0.0
429,1027042,4013010101,430,102,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
430,1027316,4013010101,431,500,1.0,3.0,1.0,1.0,3.0,1.0,household,0.0,0.0
431,1027405,4013010101,432,127,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
432,1027551,4013010101,433,201,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
433,1027611,4013010101,434,101,1.0,3.0,1.0,1.0,3.0,1.0,household,0.0,0.0
434,1027664,4013010101,435,900,1.0,4.0,1.0,1.0,4.0,1.0,household,0.0,0.0
435,1027669,4013010101,436,102,1.0,3.0,4.0,1.0,3.0,4.0,household,0.0,0.0
436,1027887,4013010101,437,108,1.0,3.0,1.0,1.0,3.0,1.0,household,0.0,0.0
437,1027962,4013010101,438,131,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
438,1028095,4013010101,439,131,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
439,1028114,4013010101,440,108,1.0,5.0,4.0,1.0,5.0,4.0,household,0.0,0.0
440,1028128,4013010101,441,107,1.0,3.0,1.0,1.0,3.0,1.0,household,0.0,0.0
441,1028153,4013010101,442,106,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
442,1028175,4013010101,443,121,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
443,1028249,4013010101,444,124,1.0,3.0,5.0,1.0,3.0,5.0,household,0.0,0.0
444,1028262,4013010101,445,127,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
445,1028383,4013010101,446,131,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
446,1028414,4013010101,447,209,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
447,1028514,4013010101,448,103,1.0,3.0,1.0,1.0,3.0,1.0,household,0.0,0.0
448,1028705,4013010101,449,500,1.0,2.0,1.0,1.0,2.0,1.0,household,0.0,0.0
449,1028720,4013010101,450,120,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
450,1028738,4013010101,451,600,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
451,1028782,4013010101,452,109,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
452,1029178,4013010101,453,109,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
453,1029273,4013010101,454,807,1.0,3.0,4.0,1.0,3.0,4.0,household,0.0,0.0
454,1029516,4013010101,455,118,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
455,1029532,4013010101,456,104,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
456,1029745,4013010101,457,209,1.0,3.0,1.0,1.0,3.0,1.0,household,0.0,0.0
457,1029809,4013010101,458,600,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
458,1029823,4013010101,459,131,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
459,1029861,4013010101,460,119,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
460,1029904,4013010101,461,121,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
461,1030012,4013010101,462,300,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
462,1030023,4013010101,463,803,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
463,1030173,4013010101,464,108,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
464,1030320,4013010101,465,500,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
465,1030397,4013010101,466,126,1.0,5.0,4.0,1.0,5.0,4.0,household,0.0,0.0
466,1030442,4013010101,467,114,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
467,1030555,4013010101,468,133,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
468,1030601,4013010101,469,204,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
469,1030695,4013010101,470,109,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
470,1030707,4013010101,471,204,1.0,2.0,1.0,1.0,2.0,1.0,household,0.0,0.0
471,1030783,4013010101,472,130,1.0,5.0,1.0,1.0,5.0,1.0,household,0.0,0.0
472,1030783,4013010101,473,130,1.0,5.0,1.0,1.0,5.0,1.0,household,0.0,0.0
473,1030868,4013010101,474,131,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
474,1030904,4013010101,475,106,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
475,1030978,4013010101,476,101,1.0,2.0,1.0,1.0,2.0,1.0,household,0.0,0.0
476,1031028,4013010101,477,101,1.0,5.0,4.0,1.0,5.0,4.0,household,0.0,0.0
477,1031183,4013010101,478,500,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
478,1031216,4013010101,479,112,1.0,4.0,4.0,1.0,4.0,4.0,household,0.0,0.0
479,1031242,4013010101,480,128,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
480,1031296,4013010101,481,400,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
481,1031446,4013010101,482,900,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
482,1031448,4013010101,483,111,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
483,1031482,4013010101,484,700,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
484,1031492,4013010101,485,134,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
485,1031548,4013010101,486,131,1.0,2.0,1.0,1.0,2.0,1.0,household,0.0,0.0
486,1031616,4013010101,487,101,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
487,1031663,4013010101,488,113,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
488,1031686,4013010101,489,133,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
489,1031804,4013010101,490,112,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
490,1031847,4013010101,491,600,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
491,1031852,4013010101,492,500,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
492,1031902,4013010101,493,124,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
493,1031999,4013010101,494,205,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
494,1032014,4013010101,495,600,1.0,5.0,3.0,1.0,5.0,3.0,household,0.0,0.0
495,1032151,4013010101,496,131,1.0,5.0,5.0,1.0,5.0,5.0,household,0.0,0.0
496,1032246,4013010101,497,104,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
497,1032337,4013010101,498,126,1.0,2.0,4.0,1.0,2.0,4.0,household,0.0,0.0
498,1032381,4013010101,499,205,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
499,1032424,4013010101,500,500,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
500,1032469,4013010101,501,134,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
501,1032491,4013010101,502,125,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
502,1032653,4013010101,503,600,1.0,5.0,1.0,1.0,5.0,1.0,household,0.0,0.0
503,1032727,4013010101,504,110,1.0,3.0,1.0,1.0,3.0,1.0,household,0.0,0.0
504,1032898,4013010101,505,120,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
505,1032908,4013010101,506,107,1.0,5.0,1.0,1.0,5.0,1.0,household,0.0,0.0
506,1032926,4013010101,507,108,1.0,5.0,3.0,1.0,5.0,3.0,household,0.0,0.0
507,1032943,4013010101,508,204,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
508,1032943,4013010101,509,204,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
509,1032968,4013010101,510,600,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
510,1033242,4013010101,511,107,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
511,1033256,4013010101,512,122,1.0,3.0,4.0,1.0,3.0,4.0,household,0.0,0.0
512,1033284,4013010101,513,109,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
513,1033321,4013010101,514,209,1.0,3.0,1.0,1.0,3.0,1.0,household,0.0,0.0
514,1033513,4013010101,515,807,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
515,1033513,4013010101,516,807,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
516,1033513,4013010101,517,807,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
517,1033611,4013010101,518,600,1.0,3.0,1.0,1.0,3.0,1.0,household,0.0,0.0
518,1033618,4013010101,519,400,1.0,5.0,3.0,1.0,5.0,3.0,household,0.0,0.0
519,1033838,4013010101,520,133,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
520,1033980,4013010101,521,114,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
521,1034103,4013010101,522,113,1.0,3.0,4.0,1.0,3.0,4.0,household,0.0,0.0
522,1034158,4013010101,523,128,1.0,5.0,4.0,1.0,5.0,4.0,household,0.0,0.0
523,1034200,4013010101,524,700,1.0,5.0,3.0,1.0,5.0,3.0,household,0.0,0.0
524,1034252,4013010101,525,102,1.0,3.0,4.0,1.0,3.0,4.0,household,0.0,0.0
525,1034285,4013010101,526,107,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
526,1034285,4013010101,527,107,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
527,1034356,4013010101,528,106,1.0,5.0,5.0,1.0,5.0,5.0,household,0.0,0.0
528,1034721,4013010101,529,205,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
529,1034812,4013010101,530,805,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
530,1034948,4013010101,531,108,1.0,5.0,4.0,1.0,5.0,4.0,household,0.0,0.0
531,1034952,4013010101,532,700,1.0,4.0,1.0,1.0,4.0,1.0,household,0.0,0.0
532,1035045,4013010101,533,600,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
533,1035051,4013010101,534,126,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
534,1035120,4013010101,535,107,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
535,1035128,4013010101,536,201,1.0,1.0,2.0,1.0,1.0,2.0,household,0.0,0.0
536,1035163,4013010101,537,807,1.0,5.0,4.0,1.0,5.0,4.0,household,0.0,0.0
537,1035247,4013010101,538,107,1.0,5.0,5.0,1.0,5.0,5.0,household,0.0,0.0
538,1035282,4013010101,539,400,1.0,3.0,1.0,1.0,3.0,1.0,household,0.0,0.0
539,1035288,4013010101,540,805,1.0,3.0,4.0,1.0,3.0,4.0,household,0.0,0.0
540,1035340,4013010101,541,500,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
541,1035375,4013010101,542,500,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
542,1035390,4013010101,543,133,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
543,1035479,4013010101,544,128,1.0,5.0,4.0,1.0,5.0,4.0,household,0.0,0.0
544,1035554,4013010101,545,600,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
545,1035600,4013010101,546,116,1.0,5.0,1.0,1.0,5.0,1.0,household,0.0,0.0
546,1035685,4013010101,547,127,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
547,1035688,4013010101,548,126,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
548,1035919,4013010101,549,205,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
549,1035977,4013010101,550,114,1.0,5.0,4.0,1.0,5.0,4.0,household,0.0,0.0
550,1036032,4013010101,551,131,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
551,1036034,4013010101,552,127,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
552,1036105,4013010101,553,300,1.0,1.0,2.0,1.0,1.0,2.0,household,0.0,0.0
553,1036232,4013010101,554,900,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
554,1036253,4013010101,555,205,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
555,1036294,4013010101,556,105,1.0,5.0,4.0,1.0,5.0,4.0,household,0.0,0.0
556,1036332,4013010101,557,205,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
557,1036335,4013010101,558,807,1.0,5.0,1.0,1.0,5.0,1.0,household,0.0,0.0
558,1036413,4013010101,559,500,1.0,3.0,1.0,1.0,3.0,1.0,household,0.0,0.0
559,1036456,4013010101,560,110,1.0,5.0,5.0,1.0,5.0,5.0,household,0.0,0.0
560,1036540,4013010101,561,500,1.0,3.0,4.0,1.0,3.0,4.0,household,0.0,0.0
561,1036644,4013010101,562,209,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
562,1036658,4013010101,563,112,1.0,5.0,1.0,1.0,5.0,1.0,household,0.0,0.0
563,1036728,4013010101,564,129,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
564,1036973,4013010101,565,209,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
565,1036978,4013010101,566,201,1.0,2.0,3.0,1.0,2.0,3.0,household,0.0,0.0
